t,Va,Vb,Vc
0.0334,-286.2,279.361,6.83916,293.039,1499
0.0335,-291.001,273.909,17.0922,308.094,1577
0.0336,-295.515,268.186,27.3285,322.844,1652
0.0337,-299.737,262.199,37.5383,337.276,1726
0.0338,-303.664,255.953,47.7105,351.374,1798
0.0339,-307.29,249.455,57.8357,365.126,1868
0.034,-310.614,242.71,67.9037,378.518,1937
0.0341,-313.631,235.726,77.9053,391.536,2004
0.0342,-316.338,228.509,87.8295,404.168,2068
0.0343,-318.733,221.066,97.667,416.4,2131
0.0344,-320.814,213.406,107.408,428.222,2191
0.0345,-322.578,205.534,117.044,439.622,2250
0.0346,-324.023,197.46,126.563,450.587,2306
0.0347,-325.149,189.191,135.958,461.107,2360
0.0348,-325.954,180.736,145.219,471.173,2411
0.0349,-326.438,172.102,154.336,480.774,2460
0.035,-326.599,163.297,163.301,489.9,2507
0.0351,-326.437,154.332,172.105,498.542,2551
0.0352,-325.954,145.215,180.739,506.693,2593
0.0353,-325.149,135.955,189.195,514.344,2632
0.0354,-324.023,126.559,197.463,521.486,2669
0.0355,-322.577,117.04,205.537,528.114,2703
0.0356,-320.813,107.405,213.409,534.222,2734
0.0357,-318.732,97.663,221.069,539.802,2763
0.0358,-316.337,87.8255,228.511,544.849,2788
0.0359,-313.63,77.9013,235.729,549.358,2812
0.036,-310.613,67.9002,242.713,553.325,2832
0.0361,-307.289,57.8316,249.457,556.746,2849
0.0362,-303.662,47.7064,255.956,559.618,2864
0.0363,-299.736,37.5342,262.202,561.938,2876
0.0364,-295.513,27.3249,268.189,563.702,2885
0.0365,-290.999,17.0881,273.911,564.911,2891
0.0366,-286.198,6.83499,279.363,565.561,2894
0.0367,-281.115,-3.42485,284.54,565.654,2895
0.0368,-275.754,-13.6819,289.435,565.189,2893
0.0369001,-270.12,-23.9249,294.045,564.166,2887
0.0370001,-264.221,-34.1442,298.365,562.586,2879
0.0371001,-258.06,-44.3299,302.39,560.45,2868
0.0372001,-251.645,-54.4724,306.117,557.762,2855
0.0373001,-244.981,-64.5606,309.542,554.523,2838
0.0374001,-238.076,-74.585,312.661,550.737,2819
0.0375001,-230.936,-84.5358,315.472,546.407,2796
0.0376001,-223.567,-94.4038,317.971,541.538,2771
0.0377001,-215.979,-104.178,320.156,536.135,2744
0.0378001,-208.177,-113.849,322.026,530.203,2713
0.0379001,-200.169,-123.409,323.578,523.747,2680
0.0380001,-191.964,-132.846,324.81,516.774,2645
0.0381001,-183.569,-142.152,325.722,509.292,2606
0.0382001,-174.994,-151.318,326.312,501.306,2566
0.0383001,-166.245,-160.335,326.581,492.826,2522
0.0384001,-157.333,-169.194,326.527,483.86,2476
0.0385001,-148.265,-177.885,326.151,474.416,2428
